province;year;month;n_events_mm;onset_mm;n_events_acled;onset_acled;source;price_usd_2015;benchmark_2015_adj;bmgap2015adj;price_growth_3m;fuel_dependency_hbsir;subsidy_x_fueldep_hbsir;onset;time_id;brent_shock;unemployment_rate;inflation_rate;s_t;s_dummy;brent_x_fueldep;bmgap_c;fueldep_c;subsidy_x_fueldep_c;brent_x_fueldep_c;urbanization_cluster
East Azerbaijan;2019;11;4;1;9;0;MM+ACLED;0.3308556338;0.5105122341;-0.1796566002;0.4872404593;0.21378476305337463;-0.03840784370473185;1;201911;-0.4457094889339217;10;399.073.455.697.784;0.433430342390916;1;-0.09528589748237916;0.26019226329276046;-0.010160843504279787;-0.0026437728683421013;0.004528784365430102;2
East Azerbaijan;2019;12;0;0;4;0;MM+ACLED;0.3298949078;0.5063666517;-0.1764717439;-0.007610167987;0.21378476305337463;-0.03772696995527731;0;201912;36.875.516.943.272.600;10;399.073.455.697.784;0.433430342390916;1;0.7883423652188253;0.26337711959276044;-0.010160843504279787;-0.0026761336947900205;-0.03746863568000115;2
East Azerbaijan;2020;1;0;0;2;0;MM+ACLED;0.3292621765;0.4921051096;-0.1628429332;-0.005288331726;0.27494108587321564;-0.04477221288078752;0;202001;-0.705369110358248;8;305.941.390.387.295;0.673399131732465;1;-0.1939349491433208;0.27700593029276044;0.050995479315561226;0.01412605018853226;-0.03597063587710986;2
East Azerbaijan;2020;2;0;0;4;0;MM+ACLED;0.3291059595;0.4730324539;-0.1439264944;0.002146654474;0.27494108587321564;-0.03957130665626129;0;202002;-9.046.816.080.055.220;8;305.941.390.387.295;0.673399131732465;1;-2.487.341.436.745.650;0.2959223690927605;0.050995479315561226;0.015090703052081742;-0.4613467222821428;2
East Azerbaijan;2020;3;0;0;2;0;MM+ACLED;0.3306030782;0.3080145367;0.02258854145;0.01208833271;0.27494108587321564;0.00621051811455514;0;202003;-32.000.494.110.358.200;8;305.941.390.387.295;0.673399131732465;1;-879.825.059.918.134;0.4624374049427605;0.050995479315561226;0.02358221711850035;-16.318.805.354.925.100;2
East Azerbaijan;2020;4;0;0;2;0;MM+ACLED;0.3332424072;0.2375935701;0.09564883712;0.0134791753;0.27494108587321564;0.02629779514028313;0;202004;-42.789.423.764.037.900;8;305.941.390.387.295;0.22135833103575;1;-1.176.457.063.357.370;0.5354977006127605;0.050995479315561226;0.027307961915128624;-2.182.067.174.483.770;2
East Azerbaijan;2020;5;0;0;4;0;MM+ACLED;0.3335420364;0.3070809369;0.02646109947;0.004022688899;0.27494108587321564;0.00727524342168097;0;202005;-27.384.406.951.172.400;8;305.941.390.387.295;0.22135833103575;1;-7.529.098.583.149.370;0.4663099629627605;0.050995479315561226;0.023779700070907576;-1.396.480.958.247.420;2
East Azerbaijan;2020;6;0;0;3;0;MM+ACLED;0.3319329915;0.3652821964;-0.03334920486;-0.008979996284;0.27494108587321564;-0.00916906659721672;0;202006;-13.001.637.812.416.400;8;305.941.390.387.295;0.22135833103575;1;-35.746.844.182.760.300;0.4064996586327605;0.050995479315561226;0.020729644933589638;-0.6630247521315009;2
East Azerbaijan;2020;7;0;0;7;0;MM+ACLED;0.3302498916;0.3874243738;-0.05717448219;-0.01355103426;0.27494108587321564;-0.01571961421755742;0;202007;-8.030.141.929.675.970;8;305.941.390.387.295;0.205384513269818;1;-22.078.159.418.611.500;0.3826743813027605;0.050995479315561226;0.01951466349632011;-0.4095009366758122;2
East Azerbaijan;2020;8;0;0;3;0;MM+ACLED;0.3290221969;0.3927451954;-0.0637229985;-0.01136551576;0.27494108587321564;-0.01752007040268729;0;202008;-4.813.236.132.574.530;8;305.941.390.387.295;0.205384513269818;1;-13.233.563.688.542.300;0.37612586499276046;0.050995479315561226;0.01918071876828589;-0.24545328363961638;2
East Azerbaijan;2020;9;0;0;14;0;MM+ACLED;0.3281604019;0.3866589793;-0.05849857743;-0.007556113845;0.27494108587321564;-0.01608366240064258;0;202009;-7.447.539.162.877.560;8;305.941.390.387.295;0.205384513269818;1;-2.047.634.504.524.850;0.3813502860627605;0.050995479315561226;0.019447140624896858;-0.3797908293323552;2
East Azerbaijan;2020;10;0;0;14;0;MM+ACLED;0.3277544858;0.3799267653;-0.05217227945;-0.006113195687;0.27494108587321564;-0.01434430316446385;0;202010;-6.341.112.395.200.800;8;305.941.390.387.295;NA;NA;-1.743.432.327.580.610;0.3876765840427605;0.050995479315561226;0.019769753222680028;-0.32336806598711143;2
East Azerbaijan;2020;11;0;0;3;0;MM+ACLED;0.3270108198;0.3764248281;-0.04941400836;-0.007815451545;0.27494108587321564;-0.01358594111584655;0;202011;-2.211.318.728.722.340;8;305.941.390.387.295;NA;NA;-0.6079823724867008;0.3904348551327605;0.050995479315561226;0.019910412578996832;-0.11276725849067358;2
East Azerbaijan;2020;12;0;0;12;0;MM+ACLED;0.3255956801;0.4151786982;-0.08958301811;-0.009014530601;0.27494108587321564;-0.02463005227496334;0;202012;6.799.896.999.993.370;8;305.941.390.387.295;NA;NA;1.869.571.065.004.200;0.3502658453827605;0.050995479315561226;0.01786197467316413;0.3467640068111092;2
Fars;2005;1;0;0;NA;NA;MM;0.1113983297;0.4625721632;-0.3511738335;NA;0.1960656140764109;-0.06885311331274477;0;200501;NA;13. Feb;13.433.118.008.508;0.209330958434901;0;NA;0.0886750299927605;-0.02787999248124351;-0.0024722591694722055;NA;3
Fars;2005;2;0;0;NA;NA;MM;0.1108054671;0.5159433613;-0.4051378943;NA;0.1960656140764109;-0.07943361003155355;0;200502;NA;13. Feb;13.433.118.008.508;0.209330958434901;0;NA;0.034710969192760455;-0.02787999248124351;-9,68E+11;NA;3
Fars;2005;3;0;0;NA;NA;MM;0.1102934719;0.5044811909;-0.394187719;-0.01354422363;0.1960656140764109;-0.07728665718711471;0;200503;NA;13. Feb;13.433.118.008.508;0.209330958434901;0;NA;0.045661144492760486;-0.02787999248124351;-0.001273032365143136;NA;3
Fars;2005;4;0;0;NA;NA;MM;0.1098895258;0.6175289539;-0.5076394281;-0.01414247788;0.1960656140764109;-0.09953063619982454;0;200504;NA;13. Feb;13.433.118.008.508;0.163745162311471;0;NA;-0.06779056460723948;-0.02787999248124351;0.001890000431549089;NA;3
Fars;2005;5;0;0;NA;NA;MM;0.1092384032;0.5523213779;-0.4430829746;-0.0153348501;0.1960656140764109;-0.086873335501751775;0;200505;NA;13. Feb;13.433.118.008.508;0.163745162311471;0;NA;-0.0032341111072395345;-0.02787999248124351;9,02E+10;NA;3
Fars;2005;6;0;0;NA;NA;MM;0.1086021381;0.5752802594;-0.4666781213;-0.01486671164;0.1960656140764109;-0.09149953242871028;0;200506;NA;13. Feb;13.433.118.008.508;0.163745162311471;0;NA;-0.026829257807239548;-0.02787999248124351;7,48E+11;NA;3
Fars;2005;7;0;0;NA;NA;MM;0.1082558299;0.60061404920000006;-0.4923582193;-0.01072681176;0.1960656140764109;-0.09653451661262268;0;200507;NA;13. Feb;13.433.118.008.508;0.187768689560804;0;NA;-0.05250935580723953;-0.02787999248124351;0.0014639604451007783;NA;3
Fars;2005;8;0;0;NA;NA;MM;0.1080666234;0.6360911141;-0.5280244907;-0.008261303891;0.1960656140764109;-0.10352744601647962;0;200508;NA;13. Feb;13.433.118.008.508;0.187768689560804;0;NA;-0.08817562720723954;-0.02787999248124351;0.002458335823566769;NA;3
Fars;2005;9;0;0;NA;NA;MM;0.1077049428;1.026.718.397;-0.9190134541;-0.0116957483;0.1960656140764109;-0.18018693722259996;0;200509;NA;13. Feb;13.433.118.008.508;0.187768689560804;0;NA;-0.47916459060723954;-0.02787999248124351;0.013359105183407962;NA;3
Fars;2005;10;0;0;NA;NA;MM;0.1069896969;0.7593737557;-0.6523840587;-0.01457069295;0.1960656140764109;-0.12791008108267682;0;200510;NA;13. Feb;13.433.118.008.508;0.108752259289894;0;NA;-0.21253519520723957;-0.02787999248124351;0.005925479644377461;NA;3
Fars;2005;11;0;0;NA;NA;MM;0.1064920178;0.5861320925;-0.4796400747;-0.01426726194;0.1960656140764109;-0.0940409257817111;0;200511;NA;13. Feb;13.433.118.008.508;0.108752259289894;0;NA;-0.039791211207239496;-0.02787999248124351;0.0011093786692774096;NA;3
Fars;2005;12;0;0;NA;NA;MM;0.1061682882;0.5914646778;-0.4852963896;-0.01137194449;0.1960656140764109;-0.09514993463598914;0;200512;NA;13. Feb;13.433.118.008.508;0.108752259289894;0;NA;-0.04544752610723951;-0.02787999248124351;0.0012670766861609558;NA;3
Fars;2006;1;0;0;NA;NA;MM;0.105773016;0.6642466696;-0.5584736536;-0.01090493959;0.17017282676174345;-0.09503704030507072;0;200601;8.566.894.849.112.230;13. Jul;100.158.982.511.924;0.51934236611656;0;1.457.852.713.044.040;-0.11862479010723953;-0.05377277979591097;0.006378784716772749;-0.4606657502560363;3
Fars;2006;2;0;0;NA;NA;MM;0.1053307288;0.6142799914;-0.5089492625;-0.01296969589;0.17017282676174345;-0.0866093346779296;0;200602;4.251.970.245.937.640;13. Jul;100.158.982.511.924;0.51934236611656;0;0.723569796058034;-0.06910039900723958;-0.05377277979591097;0.0037157205396258788;-0.22864025973357022;3
Fars;2006;3;0;0;NA;NA;MM;0.1047913178;0.6077752943;-0.5029839766;-0.01275345894;0.17017282676174345;-0.08559420511388463;0;200603;487.883.618.796.662;13. Jul;100.158.982.511.924;0.51934236611656;0;0.8302453454137684;-0.06313511310723957;-0.05377277979591097;0.0033949505345055257;-0.26234858399585076;3
Fars;2006;4;0;0;NA;NA;MM;0.1044240442;0.7109336431;-0.6065095989;-0.0123407696;0.17017282676174345;-0.1032114529029442;0;200604;12.327.367.149.758.400;13. Jul;100.158.982.511.924;0.484815529618397;0;20.977.829.144.042.500;-0.16666073540723952;-0.05377277979591097;0.008961811025678073;-0.6628767992073086;3
Fars;2006;5;0;0;NA;NA;MM;0.1040308666;0.7821085515;-0.678077685;-0.01150325648;0.17017282676174345;-0.11539039642050904;0;200605;10.312.974.465.148.300;13. Jul;100.158.982.511.924;0.484815529618397;0;17.549.880.170.559.700;-0.2382288215072395;-0.05377277979591097;0.01281022595994817;-0.5545573049552764;3
Fars;2006;6;0;0;NA;NA;MM;0.1035858764;0.7512764204;-0.6476905441;-0.01123691879;0.17017282676174345;-0.11021933075634864;0;200606;7.330.968.536.294.640;13. Jul;100.158.982.511.924;0.484815529618397;0;12.475.316.387.226.500;-0.20784168060723957;-0.05377277979591097;0.011176224923705153;-0.3942065567929235;3
Fars;2006;7;0;0;NA;NA;MM;0.1032506397;0.8026158657;-0.699365226;-0.01007516683;0.17017282676174345;-0.11901295744728554;0;200607;11.265.898.189.974.200;13. Jul;100.158.982.511.924;0.42925078373107;0;19.171.497.409.979.300;-0.2595163625072395;-0.05377277979591097;0.013954916214537594;-0.6057986625726393;3
Fars;2006;8;0;0;NA;NA;MM;0.1029827382;0.8474575319;-0.7444747936;-0.009098611565;0.17017282676174345;-0.1266893800797775;0;200608;94.758.567.821.067.800;13. Jul;100.158.982.511.924;0.42925078373107;0;16.125.333.346.005.500;-0.30462593010723954;-0.05377277979591097;0.016380583059781156;-0.5095431601218179;3
Fars;2006;9;0;0;NA;NA;MM;0.1026433887;0.6546008823;-0.5519574936;-0.009742444908;0.17017282676174345;-0.09392816693823892;0;200609;-25.665.862.820.754.000;13. Jul;100.158.982.511.924;0.42925078373107;0;-0.4367632427486852;-0.11210863010723954;-0.05377277979591097;0.006028392679977826;0.13801247897324662;3
Fars;2006;10;0;0;NA;NA;MM;0.1022447261;0.5838351267;-0.4815904007;-0.008408171601;0.17017282676174345;-0.08195359982843971;0;200610;-663.784.169.333.082;13. Jul;100.158.982.511.924;0.396776235844336;0;-11.295.802.845.510.600;-0.0417415372072395;-0.05377277979591097;0.002244558488587714;0.356935199695595;3
Fars;2006;11;0;0;NA;NA;MM;0.1021168417;0.5569473694;-0.4548305277;-0.006595619449;0.17017282676174345;-0.07739979659624445;0;200611;-5.623.794.074.283.200;13. Jul;100.158.982.511.924;0.396776235844336;0;-0.957016934746715;-0.014981664207239509;-0.05377277979591097;8,06E+11;0.3024070403739797;3
Fars;2006;12;0;0;NA;NA;MM;0.101966392;0.6326470673;-0.5306806753;-0.005926455801;0.17017282676174345;-0.09030743062363192;0;200612;-2.206.347.902.034.400;13. Jul;100.158.982.511.924;0.396776235844336;0;-0.3754604593090364;-0.09083181180723948;-0.05377277979591097;0.004884279014774315;0.11864145988926604;3
Fars;2007;1;0;0;NA;NA;MM;0.1016387772;0.6261062074;-0.5244674302;-0.008083482585;0.2013753565493445;-0.10561481575504345;0;200701;-11.465.057.175.217.300;11. Jun;173.410.404.624.277;0.440199568783798;0;-2.308.779.976.518.010;-0.0846185667072395;-0.022570250008309922;0.001909862205927246;0.2587692068042232;3
Fars;2007;2;0;0;NA;NA;MM;0.101291382;0.5577368006;-0.4564454186;-0.008792651811;0.2013753565493445;-0.0919168589158898;0;200702;-6.815.378.812.644.250;11. Jun;173.410.404.624.277;0.440199568783798;0;-13.724.493.384.150.800;-0.016596555107239508;-0.022570250008309922;3,75E+11;0.15382480370271925;3
Fars;2007;3;0;0;NA;NA;MM;0.101069837;0.6931433235;-0.5920734865;-0.007530657298;0.2013753565493445;-0.119229009447351;0;200703;-20.995.295.303.476.000;11. Jun;173.410.404.624.277;0.440199568783798;0;-0.42279350775962626;-0.15222462300723955;-0.022570250008309922;0.0034357477986941233;0.04738690639977491;3
Fars;2007;4;0;0;NA;NA;MM;0.1008733704;0.7285525462;-0.6276791758;-0.006795348466;0.2013753565493445;-0.12639911782532368;0;200704;33.369.994.031.521.400;11. Jun;173.410.404.624.277;0.254304649286728;0;0.6719894446147137;-0.1878303123072395;-0.022570250008309922;0.0042393771079133275;-0.075316910806725;3
Fars;2007;5;0;0;NA;NA;MM;0.1006030717;0.7762080925;-0.6756050207;-0.007859805749;0.2013753565493445;-0.13605020192998976;0;200705;3.294.666.867.266.980;11. Jun;173.410.404.624.277;0.254304649286728;0;0.6634647151072005;-0.23575615720723947;-0.022570250008309922;0.005321075409165812;-0.07436145488831104;3
Fars;2007;6;0;0;NA;NA;MM;0.1002754477;0.7828100586;-0.6825346109;0.2385529604;0.2013753565493445;-0.1374456506272556;0;200706;7.341.832.075.247.400;11. Jun;173.410.404.624.277;0.254304649286728;0;14.784.640.518.783.500;-0.24268574740723953;-0.022570250008309922;0.005477477992434947;-0.16570698545736276;3
Fars;2007;7;0;0;NA;NA;MM;0.1249370115;0.7665590146;-0.6416220031;0.2376787781;0.2013753565493445;-0.12920685964416712;0;200707;13.018.634.023.299.300;11. Jun;173.410.404.624.277;0.350659151017574;0;2.621.632.068.227.330;-0.20177313960723947;-0.022570250008309922;0.004554070205897016;-0.2938338246725563;3
Fars;2007;8;0;0;NA;NA;MM;0.1245142869;0.7149829655;-0.5904686786;0.236968801;0.2013753565493445;-0.11890584068429529;0;200708;6.578.194.064.707.210;11. Jun;173.410.404.624.277;0.350659151017574;0;1.324.686.175.231.190;-0.15061981510723949;-0.022570250008309922;0.003399526883175811;-0.1484714846436224;3
Fars;2007;9;0;0;NA;NA;MM;0.1240376003;0.7387557147;-0.6147181144;-0.01035610568;0.2013753565493445;-0.12378907946464074;0;200709;13.196.279.495.675.900;11. Jun;173.410.404.624.277;0.350659151017574;0;2.657.405.488.566.540;-0.17486925090723954;-0.022570250008309922;0.003946842711742273;-0.2978433273969402;3
Fars;2007;10;0;0;NA;NA;MM;0.1236431506;0.7179919636;-0.594348813;-0.006997159431;0.2013753565493445;-0.11968720413255468;0;200710;17.095.239.395.425.300;11. Jun;173.410.404.624.277;0.42178210744519;0;3.442.559.928.550.170;-0.1544999495072395;-0.022570250008309922;0.0034871024866496548;-0.38584382710665854;3
Fars;2007;11;0;0;NA;NA;MM;0.1236430406;0.82017847;-0.6965354294;-0.01285887595;0.2013753565493445;-0.14026507044467576;0;200711;25.125.206.927.892.800;11. Jun;173.410.404.624.277;0.42178210744519;0;5.059.597.503.480.480;-0.25668656590723954;-0.022570250008309922;0.0057934799663009184;-0.567082201873062;3
Fars;2007;12;0;0;NA;NA;MM;0.1224426162;0.7878570603;-0.6654144441;-0.003209110056;0.2013753565493445;-0.13399807093372135;0;200712;20.833.353.145.710.100;11. Jun;173.410.404.624.277;0.42178210744519;0;4.195.323.917.835.780;-0.22556558060723947;-0.022570250008309922;0.005091071547574979;-0.4702139890100877;3
Fars;2008;1;0;0;NA;NA;MM;0.1232463662;0.8687102339;-0.7454638677;-0.008487575292;0.17681649094977997;-0.131810305216565;0;200801;19.713.378.208.366.700;12. Feb;254.105.090.311.987;0.218657321703917;0;34.856.503.595.692.700;-0.30561500420723947;-0.047129115607874444;0.014403364864784024;-0.92907408060387;3
Fars;2008;2;0;0;NA;NA;MM;0.122593611;0.7711874975;-0.6485938866;0.02923767143;0.17681649094977997;-0.1146820950800915;0;200802;19.313.727.414.715.900;12. Feb;254.105.090.311.987;0.218657321703917;0;3.414.985.508.630.640;-0.20874502310723947;-0.047129115607874444;0.009837968326589511;-0.9102388921471236;3
Fars;2008;3;0;0;NA;NA;MM;0.1260225532;0.8591535635;-0.7331310103;0.02379023603;0.17681649094977997;-0.129629652647713;0;200803;24.843.501.537.522.900;12. Feb;254.105.090.311.987;0.218657321703917;0;4.392.740.764.770.270;-0.2932821468072396;-0.047129115607874444;0.013822128202603999;-11.708.522.560.663.200;3
Fars;2008;4;0;0;NA;NA;MM;0.1261784263;0.8390896044;-0.712911178;0.008407961722;0.17681649094977997;-0.12605445285283398;0;200804;2.681.394.471.934.110;12. Feb;254.105.090.311.987;0.247269960890033;0;474.114.761.379.529;-0.27306231450723956;-0.047129115607874444;0.012869185388565465;-12.637.175.005.809.800;3
Fars;2008;5;0;0;NA;NA;MM;0.1236243734;0.9330641087;-0.8094397354;-0.02661311512;0.17681649094977997;-0.1431222936487464;0;200805;3.707.425.942.656.370;12. Feb;254.105.090.311.987;0.247269960890033;0;6.555.340.456.366.800;-0.36959087190723955;-0.047129115607874444;0.017418490929731408;-17.472.770.585.908.500;3
Fars;2008;6;0;0;NA;NA;MM;0.1226687005;1.073.304.617;-0.9506359167;-0.02389548242;0.17681649094977997;-0.16808810696172133;0;200806;4.196.742.501.097.930;12. Feb;254.105.090.311.987;0.247269960890033;0;7.420.532.824.639.400;-0.5107870532072396;-0.047129115607874444;0.02407294208160951;-19.778.876.251.072.400;3
Fars;2008;7;0;0;NA;NA;MM;0.1231633319;110.257.071;-0.9794073778;-0.03710400289;0.17681649094977997;-0.17317537575292144;0;200807;3.725.683.698.789.130;12. Feb;254.105.090.311.987;0.377095650930776;0;6.587.623.180.086.910;-0.5395585143072394;-0.047129115607874444;0.025428915597998866;-17.558.817.775.860.600;3
Fars;2008;8;0;0;NA;NA;MM;0.1190374142;0.9987976461;-0.8797602318;-0.04977669237;0.17681649094977997;-0.15555611706404102;0;200808;1.313.297.335.152.770;12. Feb;254.105.090.311.987;0.377095650930776;0;23.221.262.637.541.000;-0.4399113683072395;-0.047129115607874444;0.020732633734170124;-0.6189454193592837;3
Fars;2008;9;0;0;NA;NA;MM;0.1165626583;0.9545492516;-0.8379865933;-0.07375459908;0.17681649094977997;-0.1481698488902664;0;200809;-6.415.803.391.053.370;12. Feb;254.105.090.311.987;0.377095650930776;0;-11.344.198.422.297.500;-0.39813772980723955;-0.047129115607874444;0.01876387909594207;0.3023711397343473;3
Fars;2008;10;1;1;NA;NA;MM;0.1140794698;0.8243426505;-0.7102631808;-0.03920290288;0.17681649094977997;-0.12558624327988513;1;200810;-3.374.019.171.694.050;12. Feb;254.105.090.311.987;0.195268000285921;0;-59.658.223.033.622.600;-0.27041431730723947;-0.047129115607874444;0.012744387622397333;159.014.539.605.954;3
Fars;2008;11;0;0;NA;NA;MM;0.1143708021;0.5198168304;-0.4054460283;-0.02284812579;0.17681649094977997;-0.07168954399353118;0;200811;-519.732.485.437.903;12. Feb;254.105.090.311.987;0.195268000285921;0;-9.189.727.430.773.760;0.034402835192760495;-0.047129115607874444;-0.001621375197038261;2.449.453.239.137.080;3
Fars;2008;12;0;0;NA;NA;MM;0.11389942;0.4376741239;-0.3237747039;-3,50E+05;0.17681649094977997;-0.05724870700190204;0;200812;-61.148.924.096.307.900;12. Feb;254.105.090.311.987;0.195268000285921;0;-10.812.138.184.063.600;0.11607415959276046;-0.047129115607874444;-0.005470472486534077;28.818.947.130.320.300;3
Fars;2009;1;0;0;NA;NA;MM;0.1140395276;0.4150275789;-0.3009880513;0.02830460878;0.18888874066042807;-0.05685325396389332;0;200901;-5.340.790.695.117.230;14. Apr;135.515.548.281.506;0.206633486651408;0;-10.088.152.285.316.200;0.13886081219276047;-0.03505686589722634;-0.004868024871421537;18.723.138.318.387.900;3
Fars;2009;2;0;0;NA;NA;MM;0.1176080229;0.4591671255;-0.3415591026;-0.005795812906;0.18888874066042807;-0.06451666875121995;0;200902;-494.611.205.058.925;14. Apr;135.515.548.281.506;0.206633486651408;0;-934.264.876.401.171;0.09828976089276048;-0.03505686589722634;-0.0034457309666879464;17.339.518.687.016.200;3
Fars;2009;3;0;0;NA;NA;MM;0.1132392803;0.4578165539;-0.3445772736;-0.01685920671;0.18888874066042807;-0.06508676727050777;0;200903;-4.194.025.587.271.860;14. Apr;135.515.548.281.506;0.206633486651408;0;-7.922.042.114.773.950;0.09527158989276047;-0.03505686589722634;-0.003339923350686048;14.702.939.258.252.500;3
Fars;2009;4;0;0;NA;NA;MM;0.1121169117;0.4771590804;-0.3650421687;-0.02808068227;0.18888874066042807;-0.06895235553369454;0;200904;-33.540.885.201.722.900;14. Apr;135.515.548.281.506;0.246517374832787;0;-6.335.495.566.389.440;0.07480669479276048;-0.03505686589722634;-0.002622488267564544;11.758.383.145.910.600;3
Fars;2009;5;0;0;NA;NA;MM;0.1143055093;0.5234406477;-0.4091351384;0.007388333701;0.18888874066042807;-0.07728102105230594;0;200905;-2.151.283.505.742.280;14. Apr;135.515.548.281.506;0.246517374832787;0;-4.063.532.322.032.100;0.03071372509276049;-0.03505686589722634;-0.0010767269417811802;0.754172573677222;3
Fars;2009;6;0;0;NA;NA;MM;0.1140759299;0.6509820691;-0.5369061392;0.001146125872;0.18888874066042807;-0.10141552448634047;0;200906;-4.747.902.698.115.480;14. Apr;135.515.548.281.506;0.246517374832787;0;-0.8968253614252819;-0.09705727570723949;-0.03505686589722634;0.0034025238988188186;0.16644658818091357;3
Fars;2009;7;0;0;NA;NA;MM;0.1122454118;0.6388187502;-0.5265733385;-0.01947658138;0.18888874066042807;-0.0994637747746223;0;200907;-36.125.906.490.534.300;14. Apr;135.515.548.281.506;0.464078056551175;0;-0.682377698221341;-0.08672447500723951;-0.03505686589722634;0.003040288290336153;0.12664610592543998;3
Fars;2009;8;0;0;NA;NA;MM;0.1120792288;0.6950437582;-0.5829645294;-0.01398924981;0.18888874066042807;-0.1101154358080651;0;200908;10.150.753.506.790.700;14. Apr;135.515.548.281.506;0.464078056551175;0;19.173.630.466.521.200;-0.1431156659072395;-0.03505686589722634;0.005017186707502343;-0.35585360444336234;3
Fars;2009;9;1;1;NA;NA;MM;0.1124800932;0.630159881;-0.5176797878;-0.002086467876;0.18888874066042807;-0.09778388318289964;1;200909;8.682.936.046.473.270;14. Apr;135.515.548.281.506;0.464078056551175;0;16.401.088.550.533.700;-0.07783092430723954;-0.03505686589722634;0.00272850827609607;-0.3043965245754062;3
Fars;2009;10;0;0;NA;NA;MM;0.1120112153;0.6155804457;-0.5035692303;-0.002503930989;0.18888874066042807;-0.09511855774670808;0;200910;16.272.005.310.542.500;14. Apr;135.515.548.281.506;0.384105831776083;0;30.735.985.911.281.700;-0.06372036680723953;-0.03505686589722634;0.0022338363540834686;-0.5704455080506442;3
Fars;2009;11;0;0;NA;NA;MM;0.1117985901;0.6863269969;-0.5745284067;-0.01285631905;0.18888874066042807;-0.10852194721520524;0;200911;20.065.512.227.538.500;14. Apr;135.515.548.281.506;0.384105831776083;0;37.901.493.353.661.800;-0.13467954320723957;-0.03505686589722634;0.004721442685315899;-0.7034339713199755;3
Fars;2009;12;1;1;NA;NA;MM;0.1110340132;0.6948218779;-0.5837878646;-0.01029533836;0.18888874066042807;-0.1102709545571345;1;200912;15.842.428.495.481.100;14. Apr;135.515.548.281.506;0.384105831776083;0;29.924.563.675.143.100;-0.1439390011072395;-0.03505686589722634;0.0050460502591972095;-0.55538589125248;3
Fars;2010;1;0;0;NA;NA;MM;0.110858022;0.713642105;-0.602784083;-0.005409465947;0.19566475080327184;-0.11794359738837372;0;201001;14.677.637.825.624.600;20. May;100.893.629.287.979;0.475378663550706;0;2.871.896.347.531.530;-0.1629352195072395;-0.028280855754382578;0.004607947440192902;-0.4150961581615615;3
Fars;2010;2;1;1;NA;NA;MM;0.1111938195;0.6993230564;-0.588129237;0.001610664469;0.19566475080327184;-0.1150761605977234;1;201002;9.535.052.299.308.900;20. May;100.893.629.287.979;0.475378663550706;0;18.656.736.320.404.400;-0.1482803735072395;-0.028280855754382578;0.004193495854364212;-0.26965943868724895;3
Fars;2010;3;0;0;NA;NA;MM;0.1112128518;0.7044481028;-0.593235251;-0.006310449924;0.19566475080327184;-0.1160752275546314;0;201003;12.074.724.305.411.100;20. May;100.893.629.287.979;0.475378663550706;0;2.362.597.922.236.470;-0.15338638750723949;-0.028280855754382578;0.00433789829977807;-0.34148353635526935;3
Fars;2010;4;0;0;NA;NA;MM;0.110158458;0.7669401306;-0.6567816727;-0.03251186895;0.19566475080327184;-0.12850902232100153;0;201004;15.374.373.985.441.200;20. May;100.893.629.287.979;0.557060727670047;0;3.008.223.054.617.660;-0.2169328092072395;-0.028280855754382578;0.006135045485582937;-0.43480045299619563;3
Fars;2010;5;0;0;NA;NA;MM;0.1075787006;0.7837651878;-0.6761864872;-0.04730565766;0.19566475080327184;-0.13230586051452775;0;201005;3.615.945.414.012.650;20. May;100.893.629.287.979;0.557060727670047;0;0.7075130583510202;-0.23633762370723949;-0.028280855754382578;0.006683830245397988;-0.10226203066941314;3
Fars;2010;6;0;0;NA;NA;MM;0.1059518547;0.6545567597;-0.548604905;-0.03543376079;0.19566475080327184;-0.10734264202627762;0;201006;0.8777711715884209;20. May;100.893.629.287.979;0.557060727670047;0;0.17174887755114435;-0.10875604150723955;-0.028280855754382578;0.0030757139222838863;-0.02482411988904753;3
Fars;2010;7;0;0;NA;NA;MM;0.1062551295;0.6585103924;-0.5522552629;-0.01598329598;0.19566475080327184;-0.10805688839512388;0;201007;1.184.248.444.315.690;20. May;100.893.629.287.979;0.451595543710239;0;0.23171567674619362;-0.11240639940723957;-0.028280855754382578;0.0031789491675056573;-0.03349155943104425;3
Fars;2010;8;0;0;NA;NA;MM;0.1058592384;0.7173391785;-0.6114799402;0.004487010127;0.19566475080327184;-0.11964507012043256;0;201008;17.150.817.776.490.300;20. May;100.893.629.287.979;0.451595543710239;0;0.33558104863093047;-0.17163107670723948;-0.028280855754382578;0.0048538737233268115;-0.04850398036066235;3
Fars;2010;9;0;0;NA;NA;MM;0.1064272617;0.6567597409;-0.5503324792;-0.006664805052;0.19566475080327184;-0.10768066740161478;0;201009;21.384.313.447.485.900;20. May;100.893.629.287.979;0.451595543710239;0;0.4184156361801396;-0.11048361570723947;-0.028280855754382578;0.0031245711990390765;-0.06047666840148542;3
Fars;2010;10;0;0;NA;NA;MM;0.1055469598;0.7184841386;-0.6129371788;0.002972251136;0.19566475080327184;-0.11993020034796248;0;201010;6.113.193.249.510.500;20. May;100.893.629.287.979;0.251685404732;0;1.196.136.433.777.710;-0.1730883153072395;-0.028280855754382578;0.00489508567797313;-0.1728863364880718;3
